Date,Boro,Year,Month,Day,DayOfWeek,IsWeekend,Season,Vol,Temperature,Rainfall,TempAnomaly,RainAnomaly
2022-08-01,Manhattan,2022,8,1,1,0,Summer,566,55.98925610007019,1.2380441837012768,-3.496675200132591,0.054206493414446624
2022-08-02,Manhattan,2022,8,2,2,0,Summer,537,56.45570633328426,2.1712191830480343,-2.1143364596756293,-0.8453719196324547
2022-08-03,Manhattan,2022,8,3,3,0,Summer,624,57.41535801260262,2.906400614298289,0.5291811579468962,-0.3340263011670453
2022-08-04,Manhattan,2022,8,4,4,0,Summer,556,43.88202382094204,14.237056558576256,0.7063491594638973,-0.04622686066081461
2022-08-05,Manhattan,2022,8,5,5,1,Summer,387,47.93412682814485,3.2098215381616026,0.4925406466653943,0.2102260306597645
2022-08-06,Manhattan,2022,8,6,6,1,Summer,548,47.952095668938526,0.30578036326915026,-0.14038837831201165,0.16107623404199978
2022-08-07,Manhattan,2022,8,7,0,0,Summer,517,47.74417640868897,1.1146464608609676,-0.02569578640324228,-0.2506000064464325
2022-08-08,Manhattan,2022,8,8,1,0,Summer,357,47.17650524135929,3.125070642511893,0.20482853858907268,-0.3151463351736513
2022-08-09,Manhattan,2022,8,9,2,0,Summer,608,47.19994832751649,1.9448302113112457,6.0515106807871195,0.401231681332937
2022-08-10,Manhattan,2022,8,10,3,0,Summer,497,45.14720966503898,1.543871251782203,0.011132637401928115,0.41672174457395483
2022-08-11,Manhattan,2022,8,11,4,0,Summer,472,47.18588226913285,0.9259131660989196,-2.048354926120191,-0.4729204984303579
2022-08-12,Manhattan,2022,8,12,5,1,Summer,293,48.339817783508906,0.7311592791229486,2.114880015961322,-0.47023270238321074
2022-08-13,Manhattan,2022,8,13,6,1,Summer,443,50.96825054874648,1.069676836952567,2.920063441439118,-0.04484416333190138
2022-08-14,Manhattan,2022,8,14,0,0,Summer,524,53.0282142813611,0.5791159467771649,1.6771291528270211,0.7760151675322896
2022-08-15,Manhattan,2022,8,15,1,0,Summer,627,54.789367997125034,0.6209780694916844,-0.2409353297478194,0.05288398259071832
2022-08-16,Manhattan,2022,8,16,2,0,Summer,515,45.99590780507802,2.0318617545689324,-3.137566760710957,-0.33316619105935597
2022-08-17,Manhattan,2022,8,17,3,0,Summer,451,50.21274327802621,1.861464447194266,1.5397320379083659,-0.5617027403219598
2022-08-18,Manhattan,2022,8,18,4,0,Summer,738,61.67850431006704,5.220940600828601,2.281382846998066,0.09976932250347124
2022-08-19,Manhattan,2022,8,19,5,1,Summer,373,47.690662720890074,1.2107762303203344,-2.39231649488925,0.12542069505323378
2022-08-20,Manhattan,2022,8,20,6,1,Summer,495,53.702149530203286,4.215736095810875,-2.095802592966968,-1.0225072967459772
2022-08-21,Manhattan,2022,8,21,0,0,Summer,370,46.50827669658866,0.283491561888458,-1.3678432776792293,0.3571727361953009
2022-08-22,Manhattan,2022,8,22,1,0,Summer,480,55.326844507278125,0.5703985029831529,-1.8180977429517002,0.13081818914821808
2022-08-23,Manhattan,2022,8,23,2,0,Summer,510,52.72758410669381,1.5992578698323787,-0.05673092693578884,0.4596162079791106
2022-08-24,Manhattan,2022,8,24,3,0,Summer,491,45.40895339878397,0.1189990472048521,-3.8935235821132683,-0.05554256242482346
2022-08-25,Manhattan,2022,8,25,4,0,Summer,752,55.12595671838034,0.5422268314287066,0.28871263224162863,-0.2956403517891279
2022-08-26,Manhattan,2022,8,26,5,1,Summer,398,55.62869201453066,1.5204832164367903,-0.7201508856616379,0.060896333893993654
2022-08-27,Manhattan,2022,8,27,6,1,Summer,424,54.41400192499203,1.475034402599359,2.6448671962348316,-0.5010228406497808
2022-08-28,Manhattan,2022,8,28,0,0,Summer,409,36.159606945746546,1.3390065468847752,-2.1164605639432126,0.589570701752022
2022-08-29,Manhattan,2022,8,29,1,0,Summer,441,50.71913289428132,3.318033411930848,3.7230109829978435,-0.6623638251640241
2022-08-30,Manhattan,2022,8,30,2,0,Summer,700,57.599415625759015,1.0505482703447342,-0.3459796535065866,0.1224934884085181
2022-08-31,Manhattan,2022,8,31,3,0,Summer,739,49.143419609894664,5.098782729105426,0.21262594325544013,0.19667637078880837
2022-09-01,Manhattan,2022,9,1,4,0,Fall,737,39.388766927721484,2.6333963739776856,-1.6246500061453384,-0.18039961361606707
2022-09-02,Manhattan,2022,9,2,5,1,Fall,262,41.908018913879296,3.831354964356471,-3.664174945167635,0.15076745585150794
2022-09-03,Manhattan,2022,9,3,6,1,Fall,605,30.76429534262772,2.479318157719935,-3.1121515857279896,-0.3898549732338325
2022-09-04,Manhattan,2022,9,4,0,0,Fall,703,36.98800646790322,0.7206159913912416,0.22931852825472673,0.8234177217672098
2022-09-05,Manhattan,2022,9,5,1,0,Fall,546,42.24321426024854,1.0652377335354686,-0.05076377552675779,0.6102337197859423
2022-09-06,Manhattan,2022,9,6,2,0,Fall,656,46.85612552753225,3.6026646679449565,2.5698856012864653,-0.2666232762956134
2022-09-07,Manhattan,2022,9,7,3,0,Fall,404,43.74004626526877,13.941748655819657,-0.23446275275984904,0.6314946465408153
2022-09-08,Manhattan,2022,9,8,4,0,Fall,386,45.88622343133401,11.839503973050311,2.5718455849821016,0.08928808561710869
2022-09-09,Manhattan,2022,9,9,5,1,Fall,405,37.518987085381745,0.47483078204095364,3.3988519328855933,-1.249549911071902
2022-09-10,Manhattan,2022,9,10,6,1,Fall,280,50.10834519307676,3.5643231904316433,0.539806167908192,0.362824239622185
2022-09-11,Manhattan,2022,9,11,0,0,Fall,579,48.63187316070078,1.4930913466120008,1.9689957217528875,0.1852487188578724
2022-09-12,Manhattan,2022,9,12,1,0,Fall,745,45.76562558169341,0.7345216879621148,-0.7935267672582017,-0.5704136885493567
2022-09-13,Manhattan,2022,9,13,2,0,Fall,395,41.814800301981876,4.127124912868787,-3.131980562837029,-0.11501857887909095
2022-09-14,Manhattan,2022,9,14,3,0,Fall,439,46.98739412809611,5.018291028179947,-0.4063853413958435,0.6541782038685899
2022-09-15,Manhattan,2022,9,15,4,0,Fall,557,39.57906230158903,0.021160846489062544,-0.35957908405157657,-0.037777717750751436
2022-09-16,Manhattan,2022,9,16,5,1,Fall,298,38.28842668796921,2.015620557507301,-2.3822372176637874,0.36921503312827264
2022-09-17,Manhattan,2022,9,17,6,1,Fall,362,31.536516189930207,1.6145468351217884,-0.2282180114217902,0.3340213113830913
2022-09-18,Manhattan,2022,9,18,0,0,Fall,681,43.645808050648746,3.3328400997627265,3.030156188906871,-0.515418589655472
2022-09-19,Manhattan,2022,9,19,1,0,Fall,695,31.116208339609702,1.3236570786684752,-0.8504873986124715,0.1788522150338604
2022-09-20,Manhattan,2022,9,20,2,0,Fall,608,42.55782296363258,1.194880641065538,3.6429090197313636,0.2468878763360013
2022-09-21,Manhattan,2022,9,21,3,0,Fall,272,44.8861948705065,0.007895085960626602,-1.9956526261698868,0.22314607741037082
2022-09-22,Manhattan,2022,9,22,4,0,Fall,542,46.627375693159074,1.6250275428498033,-2.664492297983462,-0.7088844151770927
2022-09-23,Manhattan,2022,9,23,5,1,Fall,506,47.78859005772485,0.5536288702860475,-2.9458459045182095,-0.17356793235804455
2022-09-24,Manhattan,2022,9,24,6,1,Fall,481,45.755797721996714,0.5774381849914789,0.7081594264816129,-1.1526464901506872
2022-09-25,Manhattan,2022,9,25,0,0,Fall,521,38.381602643468284,0.2797357738018036,-0.5367233279584047,0.29645800655411164
2022-09-26,Manhattan,2022,9,26,1,0,Fall,145,47.13323680615612,0.4300241256132722,0.257066960814992,0.19125827188949332
2022-09-27,Manhattan,2022,9,27,2,0,Fall,559,42.995865661748255,0.36487637739628553,1.9335090862912219,0.5299710504463482
2022-09-28,Manhattan,2022,9,28,3,0,Fall,636,33.356186646511375,4.485426690177394,2.7347224078015135,0.009318119485337104
2022-09-29,Manhattan,2022,9,29,4,0,Fall,557,42.113807669695234,0.5162891782820225,-0.9585155570328415,-0.04898598126684419
2022-09-30,Manhattan,2022,9,30,5,1,Fall,416,33.76256004493544,0.3935741549357772,3.304738285817186,-0.11724312309758922
2022-10-01,Manhattan,2022,10,1,6,1,Fall,443,34.73254779638169,3.419428981672574,-0.29157158777646924,-0.5143217514427803
2022-10-02,Manhattan,2022,10,2,0,0,Fall,491,36.90322661347668,3.14718712293576,-0.6664316993370731,-0.15499754910648192
2022-10-03,Manhattan,2022,10,3,1,0,Fall,746,37.0653071174043,0.6100185581816794,-2.7125133705148285,-0.5470414877856342
2022-10-04,Manhattan,2022,10,4,2,0,Fall,621,44.63487865971795,3.018279913644839,-2.0835925558560584,1.2776239330175976
2022-10-05,Manhattan,2022,10,5,3,0,Fall,364,39.67297077331249,1.431785942125354,-0.1852945361920368,-0.03120734149780452
2022-10-06,Manhattan,2022,10,6,4,0,Fall,757,35.31444120612418,1.533172000115538,0.4389301881756773,-0.31299750789349357
2022-10-07,Manhattan,2022,10,7,5,1,Fall,520,36.83070283119292,0.26241525914520025,-1.959360370429716,0.020202158075719095
2022-10-08,Manhattan,2022,10,8,6,1,Fall,482,37.123878569924656,1.4030911026231767,2.2103574018633156,0.9835444930392401
2022-10-09,Manhattan,2022,10,9,0,0,Fall,301,40.94110520879668,2.7416541650051123,2.5494022295380847,0.4284977325288035
2022-10-10,Manhattan,2022,10,10,1,0,Fall,465,42.69827987231466,1.4808978847275935,-3.8756876248757437,1.564397118131592
2022-10-11,Manhattan,2022,10,11,2,0,Fall,645,37.89557965171494,4.134886041115571,-1.4265882262485146,-0.572223292858181
2022-10-12,Manhattan,2022,10,12,3,0,Fall,557,38.30266720011457,0.8465783819556236,1.4397671789142974,0.1737497449639824
2022-10-13,Manhattan,2022,10,13,4,0,Fall,602,42.590401941816275,2.3573919650268427,1.9333734008131194,-0.16491375804963482
2022-10-14,Manhattan,2022,10,14,5,1,Fall,646,35.65306189493388,0.04306239355355501,0.3940380631084503,0.11500436808231297
2022-10-15,Manhattan,2022,10,15,6,1,Fall,318,39.19664542922587,0.21515524322992674,-0.2247489075722044,0.26286204829320314
2022-10-16,Manhattan,2022,10,16,0,0,Fall,233,39.2869160669748,3.8989167660474777e-4,0.12402162714570816,0.3364536178405163
2022-10-17,Manhattan,2022,10,17,1,0,Fall,591,36.17394516077898,2.712860248898888,0.8995226961229976,-0.2700293146029905
2022-10-18,Manhattan,2022,10,18,2,0,Fall,447,36.700997143414924,2.629551989873672,0.3819470690822262,-0.3215717540336827
2022-10-19,Manhattan,2022,10,19,3,0,Fall,617,38.46297279793279,2.6561221703046805,6.597777790993701,-0.16099878496285114
2022-10-20,Manhattan,2022,10,20,4,0,Fall,428,35.59036274896991,0.25038109656444846,-1.505236801213112,0.07790626068534504
2022-10-21,Manhattan,2022,10,21,5,1,Fall,621,39.52327420625787,2.420451832851196,-1.3567823070955027,-0.10885451914114748
2022-10-22,Manhattan,2022,10,22,6,1,Fall,388,33.620153134629476,2.494734652256394,1.3520450538729973,1.5067249514907683
2022-10-23,Manhattan,2022,10,23,0,0,Fall,478,41.87792491982403,1.0487997401505709,2.2336472227175137,0.4358008054858218
2022-10-24,Manhattan,2022,10,24,1,0,Fall,525,37.65384813701822,0.8190340996583956,0.20280418309948275,-0.5304265615023162
2022-10-25,Manhattan,2022,10,25,2,0,Fall,679,43.994666018096055,0.6300289852645283,0.14302298670691108,-1.0155199133212853
2022-10-26,Manhattan,2022,10,26,3,0,Fall,565,42.13144099629358,6.559978544375993,-0.2783057514442889,0.8456383680383576
2022-10-27,Manhattan,2022,10,27,4,0,Fall,306,37.439339934032475,0.8837277721613646,2.488475574342128,-0.2517131442820175
2022-10-28,Manhattan,2022,10,28,5,1,Fall,400,38.26242231512134,3.1073028883934004,-0.7851975963901583,0.8167805890399408
2022-10-29,Manhattan,2022,10,29,6,1,Fall,476,43.046963731934866,4.264644723133517,-0.6130517941837926,-0.25087145255776866
2022-10-30,Manhattan,2022,10,30,0,0,Fall,556,43.677321590183496,1.5303936272178984,2.326594582039688,-0.29772062559465734
2022-10-31,Manhattan,2022,10,31,1,0,Fall,660,42.383542803366616,0.5737227071076632,2.3763884179380894,0.03801942073545674
2022-11-01,Manhattan,2022,11,1,2,0,Fall,528,44.32092075822099,1.6775613854730371,-0.6373201840438532,0.021000951880589678
2022-11-02,Manhattan,2022,11,2,3,0,Fall,541,33.77315454804313,0.043685154688750595,-0.7141638501914145,-0.7337459965215931
2022-11-03,Manhattan,2022,11,3,4,0,Fall,622,43.27647403103822,0.9301680978387594,3.0570448605121046,0.09545402686720482
2022-11-04,Manhattan,2022,11,4,5,1,Fall,499,35.588015064228635,6.314284890554048,2.6737623748687147,0.23166291700889077
2022-11-05,Manhattan,2022,11,5,6,1,Fall,275,43.05966381258062,2.0816668792718893,2.32998168098127,0.2658842754495108
2022-11-06,Manhattan,2022,11,6,0,0,Fall,545,39.37532571325698,0.44849186204373837,-1.4236521078944366,0.062151377798211255
2022-11-07,Manhattan,2022,11,7,1,0,Fall,539,42.15196169401888,0.3702836846932769,-2.726246268383755,-0.5377713138441037
2022-11-08,Manhattan,2022,11,8,2,0,Fall,436,36.7790624863766,4.23337965805955,1.9094835973829962,0.48440223019083384
2022-11-09,Manhattan,2022,11,9,3,0,Fall,395,41.857695991997545,1.5692135865992143,0.2724646572554382,-0.2619671288368662
2022-11-10,Manhattan,2022,11,10,4,0,Fall,455,50.27669579589923,1.9619420095438007,2.535753024084488,-0.6388852565884998
2022-11-11,Manhattan,2022,11,11,5,1,Fall,459,51.80531731517945,0.6405891170725226,-2.5871786448295375,-0.423499461718945
2022-11-12,Manhattan,2022,11,12,6,1,Fall,358,30.236292673543566,1.9959861709827427,3.7016137400750253,-0.41935029454330824
2022-11-13,Manhattan,2022,11,13,0,0,Fall,432,34.407880672362566,5.754323631188966,-0.6530951159627715,0.3683640510874488
2022-11-14,Manhattan,2022,11,14,1,0,Fall,575,35.575215517451646,4.853952157990409,-0.2907306047286488,1.1480556653093874
2022-11-15,Manhattan,2022,11,15,2,0,Fall,364,36.29800909305203,5.370539206759406,0.5207610732189638,0.24559290580434215
2022-11-16,Manhattan,2022,11,16,3,0,Fall,707,53.07499592117399,0.2447312607432592,-1.3081511334050746,-0.007983088906042669
2022-11-17,Manhattan,2022,11,17,4,0,Fall,477,47.757172027722675,5.644068151376344,0.38096533304569324,0.21816165680445823
2022-11-18,Manhattan,2022,11,18,5,1,Fall,419,42.131427843436036,3.638405363838721,-1.2830034592421249,-0.42182276612911646
2022-11-19,Manhattan,2022,11,19,6,1,Fall,405,47.58708632945779,7.0348591614038964,0.44516106721940746,-0.2501411182073518
2022-11-20,Manhattan,2022,11,20,0,0,Fall,550,53.98622795836434,3.956481229345847,-1.768001625283489,0.17494144123404368
2022-11-21,Manhattan,2022,11,21,1,0,Fall,821,45.86494154332904,1.3521573739126325,-1.5880889360102755,-0.30827517864913967
2022-11-22,Manhattan,2022,11,22,2,0,Fall,426,51.557174638546186,4.798315890665894,1.609901890543267,-0.2549103742718019
2022-11-23,Manhattan,2022,11,23,3,0,Fall,722,36.941984186962216,1.9141906761823042,4.394401506942177,-0.5119468006771303
2022-11-24,Manhattan,2022,11,24,4,0,Fall,555,37.2828789555385,1.9857050403112415,-0.5634506581537758,0.37814449445354986
2022-11-25,Manhattan,2022,11,25,5,1,Fall,316,48.019241218273365,3.092422373424817,-1.397214815559826,0.45058700877429764
2022-11-26,Manhattan,2022,11,26,6,1,Fall,393,47.13825788113253,1.3826879933476448,1.911219184275892,0.5148151674193516
2022-11-27,Manhattan,2022,11,27,0,0,Fall,662,47.02997447400977,0.7994833495467901,-0.5343096003970124,0.32957803513798994
2022-11-28,Manhattan,2022,11,28,1,0,Fall,486,45.10830424865403,2.384557768618489,1.370826780514438,0.56366047747541
2022-11-29,Manhattan,2022,11,29,2,0,Fall,434,40.32402346008097,0.4795691641047597,-3.256955899495459,1.13581857571034
2022-11-30,Manhattan,2022,11,30,3,0,Fall,573,47.427641893413956,0.40739535819739103,1.0238164627099682,-0.07011506780986379
2022-12-01,Manhattan,2022,12,1,4,0,Winter,698,59.238637956460344,2.297842981034182,4.234028043298173,-0.13408180464395683
2022-12-02,Manhattan,2022,12,2,5,1,Winter,393,56.20203714435365,3.527875028881623,0.4707838020202993,-0.3159446663386645
2022-12-03,Manhattan,2022,12,3,6,1,Winter,261,43.09592890824379,4.250437054531051,2.5301101569186097,1.0617333264138589
2022-12-04,Manhattan,2022,12,4,0,0,Winter,354,52.3733843864574,0.8099415404722095,0.20718461887967032,0.17507581119186563
2022-12-05,Manhattan,2022,12,5,1,0,Winter,435,50.06173178993847,1.0297468677163124,1.9589931189014176,-0.6250938357391114
2022-12-06,Manhattan,2022,12,6,2,0,Winter,471,50.43549968642863,2.0757594908678776,-0.7491181309704614,0.1184994775035244
2022-12-07,Manhattan,2022,12,7,3,0,Winter,547,49.088159031183366,1.344451199285686,-0.8352314189345227,-0.15869017801760413
2022-12-08,Manhattan,2022,12,8,4,0,Winter,651,43.67164867087341,0.2362993061542511,0.8418273524497937,0.09373229688711285
2022-12-09,Manhattan,2022,12,9,5,1,Winter,357,51.65641956470369,1.9480004292113722,0.9768483969335726,-0.3268594073979074
2022-12-10,Manhattan,2022,12,10,6,1,Winter,289,56.758643154933225,0.9724315997791895,2.51225113470711,-0.06220037866124473
2022-12-11,Manhattan,2022,12,11,0,0,Winter,641,58.18282868131344,5.1357575615210065,1.8954814498668768,0.49507695081157915
2022-12-12,Manhattan,2022,12,12,1,0,Winter,591,52.399661144263426,2.1583457588309294,-1.4782216531012393,-0.7012096739836307
2022-12-13,Manhattan,2022,12,13,2,0,Winter,724,46.31842044371071,0.40041055530309677,-0.5975088051887752,-0.6818772060469301
2022-12-14,Manhattan,2022,12,14,3,0,Winter,298,47.08491690293199,0.9152704607695341,-0.4038892451652027,-0.08806100344404315
2022-12-15,Manhattan,2022,12,15,4,0,Winter,563,46.94284009024307,0.17068408615887165,1.2953538169615102,-0.6008827646566492
2022-12-16,Manhattan,2022,12,16,5,1,Winter,535,53.016750218054455,0.36691914100277845,-2.834491931158958,-0.015617689967258203
2022-12-17,Manhattan,2022,12,17,6,1,Winter,472,48.82118330321344,0.023443717509508133,1.9850681216907828,1.1250816682052664
2022-12-18,Manhattan,2022,12,18,0,0,Winter,425,64.52108045811693,0.1181672493431546,0.07714616606081402,-0.20839663499080077
2022-12-19,Manhattan,2022,12,19,1,0,Winter,660,48.658543603422906,2.36843083604219,0.25470246103698074,-0.25304905309901193
2022-12-20,Manhattan,2022,12,20,2,0,Winter,419,50.7404642420152,3.730207580905009,1.503072284492828,-1.311038420967549
2022-12-21,Manhattan,2022,12,21,3,0,Winter,482,48.966025085823574,0.8454913832247257,-0.12562426332170926,0.20120074179566885
2022-12-22,Manhattan,2022,12,22,4,0,Winter,728,46.787199307742256,0.21811677981168032,-1.405262309373698,-0.7939481002373262
2022-12-23,Manhattan,2022,12,23,5,1,Winter,371,54.237859119422836,4.119694400410701,-1.4391221454905256,-0.0318596573950189
2022-12-24,Manhattan,2022,12,24,6,1,Winter,483,47.36213936799672,6.371126398108102,-1.1055751582265545,0.14644665653024636
2022-12-25,Manhattan,2022,12,25,0,0,Winter,506,50.01185378554065,1.248115568421781,0.5652429414546242,-0.9692535119503045
2022-12-26,Manhattan,2022,12,26,1,0,Winter,314,48.59059883224358,0.5025303885340691,-2.8454538714526914,0.9141981118464086
2022-12-27,Manhattan,2022,12,27,2,0,Winter,423,35.8576267380635,3.151753678749848,-2.5266967016424444,-0.5222676516119842
2022-12-28,Manhattan,2022,12,28,3,0,Winter,387,53.254651581638484,7.048947076824429,1.755770003588201,0.4364274222161067
2022-12-29,Manhattan,2022,12,29,4,0,Winter,477,50.78879585556666,0.4180208668112755,-1.5155942853588553,-0.3778463605450058
2022-12-30,Manhattan,2022,12,30,5,1,Winter,366,45.73281488667315,3.009039598883781,-0.8600353214472413,-0.712604019261895
2022-12-31,Manhattan,2022,12,31,6,1,Winter,385,56.81550042987035,0.1882293217009243,4.444292258812146,-0.4640520523185245
2022-01-01,Brooklyn,2022,1,1,6,1,Winter,376,53.68551914414422,5.2516709377331265,-0.8117578177660616,-0.006260231840405092
2022-01-02,Brooklyn,2022,1,2,0,0,Winter,834,51.11026727139631,0.28895005115788014,-0.7649543057767003,-0.12239627029016335
2022-01-03,Brooklyn,2022,1,3,1,0,Winter,342,56.56540177462221,3.2822032456252894,1.061382633509091,0.09064960181026784
2022-01-04,Brooklyn,2022,1,4,2,0,Winter,488,54.078322388533714,4.029061198066522,1.675646682531312,0.4689515013560868
2022-01-05,Brooklyn,2022,1,5,3,0,Winter,602,63.94838650863824,4.961260448889209,1.5914636098133275,-0.576252440923744
